iteration=1
(W, 0, 0, D, 0):NONE = [0.0]
(E, 1, 0, R, 75):HIT = [-219.472]
(E, 1, 0, R, 100):HIT = [-230.656]
(E, 1, 1, D, 0):NONE = [0.0]
(E, 1, 1, D, 25):SHOOT = [29.178]
(E, 1, 1, D, 50):SHOOT = [-71.938]
(E, 1, 1, D, 75):SHOOT = [-112.845]
(E, 1, 1, D, 100):HIT = [-179.37]
(E, 1, 1, R, 0):NONE = [0.0]
(E, 1, 1, R, 25):SHOOT = [-50.881]
(E, 1, 1, R, 50):SHOOT = [-164.374]
(E, 1, 1, R, 75):SHOOT = [-209.726]
(E, 1, 1, R, 100):HIT = [-229.325]
(E, 1, 2, D, 0):NONE = [0.0]
(E, 1, 2, D, 25):SHOOT = [36.316]
(E, 1, 2, D, 50):SHOOT = [-7.191]
(E, 1, 2, D, 75):SHOOT = [-104.493]
(E, 1, 2, D, 100):HIT = [-146.114]
(E, 1, 2, R, 0):NONE = [0.0]
(E, 1, 2, R, 25):SHOOT = [-48.171]
(E, 1, 2, R, 50):SHOOT = [-139.587]
(E, 1, 2, R, 75):SHOOT = [-205.642]
(E, 1, 2, R, 100):HIT = [-225.202]
(E, 1, 3, D, 0):NONE = [0.0]
(E, 1, 3, D, 25):SHOOT = [36.94]
(E, 1, 3, D, 50):SHOOT = [4.098]
(E, 1, 3, D, 75):SHOOT = [-52.723]
(E, 1, 3, D, 100):SHOOT = [-138.292]
(E, 1, 3, R, 0):NONE = [0.0]
(E, 1, 3, R, 25):SHOOT = [-48.036]
(E, 1, 3, R, 50):SHOOT = [-137.132]
(E, 1, 3, R, 75):LEFT = [-192.537]
(E, 1, 3, R, 100):LEFT = [-223.0]
(E, 2, 0, D, 0):NONE = [0.0]
(E, 2, 0, D, 25):HIT = [-46.569]
(E, 2, 0, D, 50):HIT = [-76.349]
(E, 2, 0, D, 75):HIT = [-157.197]
(E, 2, 0, D, 100):HIT = [-182.781]
(E, 2, 0, R, 0):NONE = [0.0]
(E, 2, 0, R, 25):HIT = [-105.129]
(E, 2, 0, R, 50):HIT = [-172.369]
(E, 2, 0, R, 75):HIT = [-219.456]
(E, 2, 0, R, 100):HIT = [-230.639]
(E, 2, 1, D, 0):NONE = [0.0]
(E, 2, 1, D, 25):SHOOT = [29.179]
(E, 2, 1, D, 50):SHOOT = [-71.933]
(E, 2, 1, D, 75):SHOOT = [-112.837]
(E, 2, 1, D, 100):HIT = [-179.357]
(E, 2, 1, R, 0):NONE = [0.0]
(E, 2, 1, R, 25):SHOOT = [-50.877]
(E, 2, 1, R, 50):SHOOT = [-164.364]
(E, 2, 1, R, 75):SHOOT = [-209.712]
(E, 2, 1, R, 100):HIT = [-229.309]
(E, 2, 2, D, 0):NONE = [0.0]
(E, 2, 2, D, 25):SHOOT = [36.316]
(E, 2, 2, D, 50):SHOOT = [-7.189]
(E, 2, 2, D, 75):SHOOT = [-104.486]
(E, 2, 2, D, 100):HIT = [-146.103]
(E, 2, 2, R, 0):NONE = [0.0]
(E, 2, 2, R, 25):SHOOT = [-48.168]
(E, 2, 2, R, 50):SHOOT = [-139.578]
(E, 2, 2, R, 75):SHOOT = [-205.628]
(E, 2, 2, R, 100):HIT = [-225.186]
(E, 2, 3, D, 0):NONE = [0.0]
(E, 2, 3, D, 25):SHOOT = [36.94]
(E, 2, 3, D, 50):SHOOT = [4.099]
(E, 2, 3, D, 75):SHOOT = [-52.719]
(E, 2, 3, D, 100):SHOOT = [-138.282]
(E, 2, 3, R, 0):NONE = [0.0]
(E, 2, 3, R, 25):SHOOT = [-48.032]
(E, 2, 3, R, 50):SHOOT = [-137.123]
(E, 2, 3, R, 75):LEFT = [-192.523]
(E, 2, 3, R, 100):LEFT = [-222.835]
(S, 0, 0, D, 0):NONE = [0.0]
(S, 0, 0, D, 25):GATHER = [-85.939]
(S, 0, 0, D, 50):UP = [-128.805]
(S, 0, 0, D, 75):UP = [-197.409]
(S, 0, 0, D, 100):UP = [-217.897]
(S, 0, 0, R, 0):NONE = [0.0]
(S, 0, 0, R, 25):GATHER = [-90.226]
(S, 0, 0, R, 50):GATHER = [-143.856]
(S, 0, 0, R, 75):GATHER = [-209.247]
(S, 0, 0, R, 100):UP = [-231.256]
(S, 0, 1, D, 0):NONE = [0.0]
(S, 0, 1, D, 25):UP = [-23.255]
(S, 0, 1, D, 50):UP = [-123.896]
(S, 0, 1, D, 75):UP = [-164.205]
(S, 0, 1, D, 100):UP = [-215.298]
(S, 0, 1, R, 0):NONE = [0.0]
(S, 0, 1, R, 25):STAY = [-37.352]
(S, 0, 1, R, 50):GATHER = [-136.083]
(S, 0, 1, R, 75):STAY = [-180.475]
(S, 0, 1, R, 100):UP = [-229.346]
(S, 0, 2, D, 0):NONE = [0.0]
(S, 0, 2, D, 25):UP = [-16.953]
(S, 0, 2, D, 50):UP = [-73.289]
(S, 0, 2, D, 75):UP = [-157.462]
(S, 0, 2, D, 100):UP = [-190.881]
(S, 0, 2, R, 0):NONE = [0.0]
(S, 0, 2, R, 25):STAY = [-31.421]
(S, 0, 2, R, 50):STAY = [-90.54]
(S, 0, 2, R, 75):GATHER = [-173.741]
(S, 0, 2, R, 100):STAY = [-206.492]
(S, 0, 3, D, 0):NONE = [0.0]
(S, 0, 3, D, 25):UP = [-16.008]
(S, 0, 3, D, 50):UP = [-64.764]
(S, 0, 3, D, 75):UP = [-118.132]
(S, 0, 3, D, 100):UP = [-185.02]
(S, 0, 3, R, 0):NONE = [0.0]
(S, 0, 3, R, 25):STAY = [-30.625]
(S, 0, 3, R, 50):STAY = [-82.463]
(S, 0, 3, R, 75):STAY = [-136.433]
(S, 0, 3, R, 100):STAY = [-200.949]
(S, 1, 0, D, 0):NONE = [0.0]
(S, 1, 0, D, 25):UP = [-68.906]
(S, 1, 0, D, 50):UP = [-126.714]
(S, 1, 0, D, 75):UP = [-194.455]
(S, 1, 0, D, 100):UP = [-217.083]
(S, 1, 0, R, 0):NONE = [0.0]
(S, 1, 0, R, 25):GATHER = [-86.555]
(S, 1, 0, R, 50):GATHER = [-139.778]
(S, 1, 0, R, 75):GATHER = [-201.968]
(S, 1, 0, R, 100):UP = [-229.223]
(S, 1, 1, D, 0):NONE = [0.0]
(S, 1, 1, D, 25):UP = [-22.299]
(S, 1, 1, D, 50):UP = [-116.359]
(S, 1, 1, D, 75):UP = [-162.462]
(S, 1, 1, D, 100):UP = [-213.585]
(S, 1, 1, R, 0):NONE = [0.0]
(S, 1, 1, R, 25):STAY = [-36.646]
(S, 1, 1, R, 50):GATHER = [-133.599]
(S, 1, 1, R, 75):STAY = [-179.19]
(S, 1, 1, R, 100):UP = [-225.066]
(S, 1, 2, D, 0):NONE = [0.0]
(S, 1, 2, D, 25):UP = [-16.714]
(S, 1, 2, D, 50):UP = [-72.74]
(S, 1, 2, D, 75):UP = [-154.823]
(S, 1, 2, D, 100):UP = [-190.61]
(S, 1, 2, R, 0):NONE = [0.0]
(S, 1, 2, R, 25):STAY = [-31.245]
(S, 1, 2, R, 50):STAY = [-90.134]
(S, 1, 2, R, 75):STAY = [-171.942]
(S, 1, 2, R, 100):STAY = [-206.292]
(S, 1, 3, D, 0):NONE = [0.0]
(S, 1, 3, D, 25):UP = [-15.962]
(S, 1, 3, D, 50):UP = [-64.671]
(S, 1, 3, D, 75):UP = [-118.131]
(S, 1, 3, D, 100):UP = [-184.896]
(S, 1, 3, R, 0):NONE = [0.0]
(S, 1, 3, R, 25):STAY = [-30.591]
(S, 1, 3, R, 50):STAY = [-82.394]
(S, 1, 3, R, 75):STAY = [-136.432]
(S, 1, 3, R, 100):STAY = [-200.776]
(S, 2, 0, D, 0):NONE = [0.0]
(S, 2, 0, D, 25):UP = [-67.795]
(S, 2, 0, D, 50):UP = [-119.652]
(S, 2, 0, D, 75):UP = [-182.614]
(S, 2, 0, D, 100):UP = [-216.327]
(S, 2, 0, R, 0):NONE = [0.0]
(S, 2, 0, R, 25):UP = [-84.766]
(S, 2, 0, R, 50):STAY = [-138.006]
(S, 2, 0, R, 75):UP = [-197.783]
(S, 2, 0, R, 100):UP = [-227.359]
(S, 2, 1, D, 0):NONE = [0.0]
(S, 2, 1, D, 25):UP = [-21.654]
(S, 2, 1, D, 50):UP = [-114.255]
(S, 2, 1, D, 75):UP = [-161.324]
(S, 2, 1, D, 100):UP = [-213.492]
(S, 2, 1, R, 0):NONE = [0.0]
(S, 2, 1, R, 25):STAY = [-36.17]
(S, 2, 1, R, 50):STAY = [-132.411]
(S, 2, 1, R, 75):STAY = [-178.345]
(S, 2, 1, R, 100):UP = [-224.858]
(S, 2, 2, D, 0):NONE = [0.0]
(S, 2, 2, D, 25):UP = [-16.055]
(S, 2, 2, D, 50):UP = [-71.435]
(S, 2, 2, D, 75):UP = [-154.813]
(S, 2, 2, D, 100):UP = [-190.585]
(S, 2, 2, R, 0):NONE = [0.0]
(S, 2, 2, R, 25):STAY = [-30.759]
(S, 2, 2, R, 50):STAY = [-89.17]
(S, 2, 2, R, 75):STAY = [-171.93]
(S, 2, 2, R, 100):STAY = [-206.268]
(S, 2, 3, D, 0):NONE = [0.0]
(S, 2, 3, D, 25):UP = [-15.433]
(S, 2, 3, D, 50):UP = [-63.279]
(S, 2, 3, D, 75):UP = [-118.122]
(S, 2, 3, D, 100):UP = [-184.853]
(S, 2, 3, R, 0):NONE = [0.0]
(S, 2, 3, R, 25):STAY = [-30.201]
(S, 2, 3, R, 50):STAY = [-81.366]
(S, 2, 3, R, 75):STAY = [-136.421]
(S, 2, 3, R, 100):STAY = [-200.719]
(C, 0, 0, D, 0):NONE = [0.0]
(C, 0, 0, D, 25):RIGHT = [-68.216]
(C, 0, 0, D, 50):RIGHT = [-105.445]
(C, 0, 0, D, 75):RIGHT = [-179.459]
(C, 0, 0, D, 100):RIGHT = [-202.136]
(C, 0, 0, R, 0):NONE = [0.0]
(C, 0, 0, R, 25):DOWN = [-128.837]
(C, 0, 0, R, 50):DOWN = [-193.599]
(C, 0, 0, R, 75):DOWN = [-236.206]
(C, 0, 0, R, 100):RIGHT = [-246.135]
(C, 0, 1, D, 0):NONE = [0.0]
(C, 0, 1, D, 25):RIGHT = [3.156]
(C, 0, 1, D, 50):RIGHT = [-100.319]
(C, 0, 1, D, 75):RIGHT = [-142.063]
(C, 0, 1, D, 100):RIGHT = [-199.135]
(C, 0, 1, R, 0):NONE = [0.0]
(C, 0, 1, R, 25):UP = [-102.326]
(C, 0, 1, R, 50):DOWN = [-189.702]
(C, 0, 1, R, 75):UP = [-223.264]
(C, 0, 1, R, 100):RIGHT = [-245.471]
(C, 0, 2, D, 0):NONE = [0.0]
(C, 0, 2, D, 25):RIGHT = [9.401]
(C, 0, 2, D, 50):RIGHT = [-43.628]
(C, 0, 2, D, 75):RIGHT = [-134.576]
(C, 0, 2, D, 100):RIGHT = [-171.737]
(C, 0, 2, R, 0):NONE = [0.0]
(C, 0, 2, R, 25):SHOOT = [-95.71]
(C, 0, 2, R, 50):UP = [-168.512]
(C, 0, 2, R, 75):DOWN = [-220.101]
(C, 0, 2, R, 100):UP = [-235.466]
(C, 0, 3, D, 0):NONE = [0.0]
(C, 0, 3, D, 25):RIGHT = [9.927]
(C, 0, 3, D, 50):RIGHT = [-34.116]
(C, 0, 3, D, 75):RIGHT = [-90.589]
(C, 0, 3, D, 100):RIGHT = [-165.173]
(C, 0, 3, R, 0):NONE = [0.0]
(C, 0, 3, R, 25):LEFT = [-92.709]
(C, 0, 3, R, 50):LEFT = [-164.76]
(C, 0, 3, R, 75):UP = [-203.282]
(C, 0, 3, R, 100):UP = [-232.995]
(C, 1, 0, D, 0):NONE = [0.0]
(C, 1, 0, D, 25):UP = [-47.303]
(C, 1, 0, D, 50):RIGHT = [-105.444]
(C, 1, 0, D, 75):UP = [-178.951]
(C, 1, 0, D, 100):RIGHT = [-202.134]
(C, 1, 0, R, 0):NONE = [0.0]
(C, 1, 0, R, 25):UP = [-106.275]
(C, 1, 0, R, 50):UP = [-181.285]
(C, 1, 0, R, 75):UP = [-220.842]
(C, 1, 0, R, 100):UP = [-241.35]
(C, 1, 1, D, 0):NONE = [0.0]
(C, 1, 1, D, 25):RIGHT = [3.157]
(C, 1, 1, D, 50):UP = [-94.424]
(C, 1, 1, D, 75):RIGHT = [-142.062]
(C, 1, 1, D, 100):RIGHT = [-199.133]
(C, 1, 1, R, 0):NONE = [0.0]
(C, 1, 1, R, 25):SHOOT = [-96.696]
(C, 1, 1, R, 50):UP = [-168.897]
(C, 1, 1, R, 75):UP = [-213.004]
(C, 1, 1, R, 100):UP = [-235.394]
(C, 1, 2, D, 0):NONE = [0.0]
(C, 1, 2, D, 25):RIGHT = [9.401]
(C, 1, 2, D, 50):RIGHT = [-43.628]
(C, 1, 2, D, 75):RIGHT = [-134.575]
(C, 1, 2, D, 100):RIGHT = [-171.736]
(C, 1, 2, R, 0):NONE = [0.0]
(C, 1, 2, R, 25):SHOOT = [-94.304]
(C, 1, 2, R, 50):UP = [-165.28]
(C, 1, 2, R, 75):UP = [-204.558]
(C, 1, 2, R, 100):UP = [-233.877]
(C, 1, 3, D, 0):NONE = [0.0]
(C, 1, 3, D, 25):RIGHT = [9.927]
(C, 1, 3, D, 50):RIGHT = [-34.116]
(C, 1, 3, D, 75):RIGHT = [-90.588]
(C, 1, 3, D, 100):RIGHT = [-165.048]
(C, 1, 3, R, 0):NONE = [0.0]
(C, 1, 3, R, 25):LEFT = [-92.441]
(C, 1, 3, R, 50):LEFT = [-164.212]
(C, 1, 3, R, 75):UP = [-203.28]
(C, 1, 3, R, 100):UP = [-232.874]
(C, 2, 0, D, 0):NONE = [0.0]
(C, 2, 0, D, 25):UP = [-46.53]
(C, 2, 0, D, 50):UP = [-99.568]
(C, 2, 0, D, 75):UP = [-163.668]
(C, 2, 0, D, 100):RIGHT = [-202.118]
(C, 2, 0, R, 0):NONE = [0.0]
(C, 2, 0, R, 25):UP = [-102.822]
(C, 2, 0, R, 50):UP = [-163.195]
(C, 2, 0, R, 75):UP = [-212.239]
(C, 2, 0, R, 100):UP = [-236.986]
(C, 2, 1, D, 0):NONE = [0.0]
(C, 2, 1, D, 25):RIGHT = [3.158]
(C, 2, 1, D, 50):UP = [-93.441]
(C, 2, 1, D, 75):RIGHT = [-142.051]
(C, 2, 1, D, 100):RIGHT = [-199.118]
(C, 2, 1, R, 0):NONE = [0.0]
(C, 2, 1, R, 25):SHOOT = [-92.902]
(C, 2, 1, R, 50):UP = [-160.446]
(C, 2, 1, R, 75):UP = [-206.36]
(C, 2, 1, R, 100):UP = [-234.927]
(C, 2, 2, D, 0):NONE = [0.0]
(C, 2, 2, D, 25):RIGHT = [9.402]
(C, 2, 2, D, 50):RIGHT = [-43.624]
(C, 2, 2, D, 75):RIGHT = [-134.566]
(C, 2, 2, D, 100):RIGHT = [-171.722]
(C, 2, 2, R, 0):NONE = [0.0]
(C, 2, 2, R, 25):SHOOT = [-90.424]
(C, 2, 2, R, 50):UP = [-157.613]
(C, 2, 2, R, 75):UP = [-204.548]
(C, 2, 2, R, 100):UP = [-233.804]
(C, 2, 3, D, 0):NONE = [0.0]
(C, 2, 3, D, 25):RIGHT = [9.928]
(C, 2, 3, D, 50):RIGHT = [-34.113]
(C, 2, 3, D, 75):RIGHT = [-90.582]
(C, 2, 3, D, 100):RIGHT = [-165.006]
(C, 2, 3, R, 0):NONE = [0.0]
(C, 2, 3, R, 25):LEFT = [-89.328]
(C, 2, 3, R, 50):LEFT = [-156.032]
(C, 2, 3, R, 75):UP = [-203.265]
(C, 2, 3, R, 100):UP = [-232.828]
iteration=74
(W, 0, 0, D, 0):NONE = [0.0]
(W, 0, 0, D, 25):RIGHT = [-90.26]
(W, 0, 0, D, 50):RIGHT = [-132.953]
(W, 0, 0, D, 75):RIGHT = [-200.617]
(W, 0, 0, D, 100):RIGHT = [-220.725]
(W, 0, 0, R, 0):NONE = [0.0]
(W, 0, 0, R, 25):RIGHT = [-108.428]
(W, 0, 0, R, 50):STAY = [-152.612]
(W, 0, 0, R, 75):RIGHT = [-217.624]
(W, 0, 0, R, 100):RIGHT = [-233.911]
(W, 0, 1, D, 0):NONE = [0.0]
(W, 0, 1, D, 25):RIGHT = [-27.922]
(W, 0, 1, D, 50):RIGHT = [-128.078]
(W, 0, 1, D, 75):RIGHT = [-168.145]
(W, 0, 1, D, 100):RIGHT = [-218.194]
(W, 0, 1, R, 0):NONE = [0.0]
(W, 0, 1, R, 25):STAY = [-47.833]
(W, 0, 1, R, 50):SHOOT = [-141.766]
(W, 0, 1, R, 75):STAY = [-187.718]
(W, 0, 1, R, 100):RIGHT = [-232.081]
(W, 0, 2, D, 0):NONE = [0.0]
(W, 0, 2, D, 25):SHOOT = [-21.4]
(W, 0, 2, D, 50):RIGHT = [-78.536]
(W, 0, 2, D, 75):RIGHT = [-161.53]
(W, 0, 2, D, 100):RIGHT = [-194.299]
(W, 0, 2, R, 0):NONE = [0.0]
(W, 0, 2, R, 25):SHOOT = [-25.875]
(W, 0, 2, R, 50):STAY = [-98.33]
(W, 0, 2, R, 75):SHOOT = [-176.979]
(W, 0, 2, R, 100):RIGHT = [-213.398]
(W, 0, 3, D, 0):NONE = [0.0]
(W, 0, 3, D, 25):SHOOT = [-14.2]
(W, 0, 3, D, 50):RIGHT = [-70.185]
(W, 0, 3, D, 75):RIGHT = [-123.014]
(W, 0, 3, D, 100):RIGHT = [-188.559]
(W, 0, 3, R, 0):NONE = [0.0]
(W, 0, 3, R, 25):SHOOT = [-15.206]
(W, 0, 3, R, 50):SHOOT = [-82.149]
(W, 0, 3, R, 75):STAY = [-142.7]
(W, 0, 3, R, 100):SHOOT = [-204.965]
(W, 1, 0, D, 0):NONE = [0.0]
(W, 1, 0, D, 25):RIGHT = [-69.038]
(W, 1, 0, D, 50):RIGHT = [-130.492]
(W, 1, 0, D, 75):RIGHT = [-197.142]
(W, 1, 0, D, 100):RIGHT = [-219.767]
(W, 1, 0, R, 0):NONE = [0.0]
(W, 1, 0, R, 25):RIGHT = [-86.712]
(W, 1, 0, R, 50):STAY = [-150.157]
(W, 1, 0, R, 75):RIGHT = [-209.697]
(W, 1, 0, R, 100):RIGHT = [-231.52]
(W, 1, 1, D, 0):NONE = [0.0]
(W, 1, 1, D, 25):RIGHT = [-26.797]
(W, 1, 1, D, 50):RIGHT = [-119.209]
(W, 1, 1, D, 75):RIGHT = [-166.094]
(W, 1, 1, D, 100):RIGHT = [-216.179]
(W, 1, 1, R, 0):NONE = [0.0]
(W, 1, 1, R, 25):STAY = [-46.71]
(W, 1, 1, R, 50):SHOOT = [-134.564]
(W, 1, 1, R, 75):STAY = [-185.672]
(W, 1, 1, R, 100):RIGHT = [-227.046]
(W, 1, 2, D, 0):NONE = [0.0]
(W, 1, 2, D, 25):SHOOT = [-20.557]
(W, 1, 2, D, 50):RIGHT = [-77.89]
(W, 1, 2, D, 75):RIGHT = [-158.423]
(W, 1, 2, D, 100):RIGHT = [-193.98]
(W, 1, 2, R, 0):NONE = [0.0]
(W, 1, 2, R, 25):SHOOT = [-25.033]
(W, 1, 2, R, 50):STAY = [-97.685]
(W, 1, 2, R, 75):SHOOT = [-173.439]
(W, 1, 2, R, 100):RIGHT = [-212.604]
(W, 1, 3, D, 0):NONE = [0.0]
(W, 1, 3, D, 25):SHOOT = [-13.569]
(W, 1, 3, D, 50):RIGHT = [-70.075]
(W, 1, 3, D, 75):RIGHT = [-123.014]
(W, 1, 3, D, 100):RIGHT = [-188.435]
(W, 1, 3, R, 0):NONE = [0.0]
(W, 1, 3, R, 25):SHOOT = [-14.575]
(W, 1, 3, R, 50):SHOOT = [-81.456]
(W, 1, 3, R, 75):STAY = [-142.699]
(W, 1, 3, R, 100):SHOOT = [-203.719]
(W, 2, 0, D, 0):NONE = [0.0]
(W, 2, 0, D, 25):RIGHT = [-67.731]
(W, 2, 0, D, 50):RIGHT = [-122.181]
(W, 2, 0, D, 75):RIGHT = [-183.209]
(W, 2, 0, D, 100):RIGHT = [-218.882]
(W, 2, 0, R, 0):NONE = [0.0]
(W, 2, 0, R, 25):RIGHT = [-84.602]
(W, 2, 0, R, 50):RIGHT = [-141.25]
(W, 2, 0, R, 75):RIGHT = [-197.766]
(W, 2, 0, R, 100):RIGHT = [-229.332]
(W, 2, 1, D, 0):NONE = [0.0]
(W, 2, 1, D, 25):RIGHT = [-26.038]
(W, 2, 1, D, 50):RIGHT = [-116.735]
(W, 2, 1, D, 75):RIGHT = [-164.758]
(W, 2, 1, D, 100):RIGHT = [-216.073]
(W, 2, 1, R, 0):NONE = [0.0]
(W, 2, 1, R, 25):STAY = [-45.954]
(W, 2, 1, R, 50):SHOOT = [-127.692]
(W, 2, 1, R, 75):RIGHT = [-184.031]
(W, 2, 1, R, 100):SHOOT = [-225.441]
(W, 2, 2, D, 0):NONE = [0.0]
(W, 2, 2, D, 25):SHOOT = [-19.989]
(W, 2, 2, D, 50):RIGHT = [-76.356]
(W, 2, 2, D, 75):RIGHT = [-158.414]
(W, 2, 2, D, 100):RIGHT = [-193.955]
(W, 2, 2, R, 0):NONE = [0.0]
(W, 2, 2, R, 25):SHOOT = [-24.465]
(W, 2, 2, R, 50):STAY = [-96.154]
(W, 2, 2, R, 75):SHOOT = [-171.157]
(W, 2, 2, R, 100):RIGHT = [-212.56]
(W, 2, 3, D, 0):NONE = [0.0]
(W, 2, 3, D, 25):SHOOT = [-13.144]
(W, 2, 3, D, 50):RIGHT = [-68.438]
(W, 2, 3, D, 75):RIGHT = [-123.005]
(W, 2, 3, D, 100):RIGHT = [-188.392]
(W, 2, 3, R, 0):NONE = [0.0]
(W, 2, 3, R, 25):SHOOT = [-14.15]
(W, 2, 3, R, 50):SHOOT = [-80.165]
(W, 2, 3, R, 75):STAY = [-142.689]
(W, 2, 3, R, 100):SHOOT = [-203.407]
(N, 0, 0, D, 0):NONE = [0.0]
(N, 0, 0, D, 25):DOWN = [-86.955]
(N, 0, 0, D, 50):DOWN = [-128.83]
(N, 0, 0, D, 75):DOWN = [-197.449]
(N, 0, 0, D, 100):DOWN = [-217.943]
(N, 0, 0, R, 0):NONE = [0.0]
(N, 0, 0, R, 25):STAY = [-101.27]
(N, 0, 0, R, 50):STAY = [-144.784]
(N, 0, 0, R, 75):STAY = [-212.051]
(N, 0, 0, R, 100):DOWN = [-231.303]
(N, 0, 1, D, 0):NONE = [0.0]
(N, 0, 1, D, 25):DOWN = [-23.261]
(N, 0, 1, D, 50):DOWN = [-123.916]
(N, 0, 1, D, 75):DOWN = [-164.237]
(N, 0, 1, D, 100):DOWN = [-215.341]
(N, 0, 1, R, 0):NONE = [0.0]
(N, 0, 1, R, 25):STAY = [-37.358]
(N, 0, 1, R, 50):STAY = [-139.548]
(N, 0, 1, R, 75):STAY = [-180.511]
(N, 0, 1, R, 100):DOWN = [-229.39]
(N, 0, 2, D, 0):NONE = [0.0]
(N, 0, 2, D, 25):DOWN = [-16.958]
(N, 0, 2, D, 50):DOWN = [-73.301]
(N, 0, 2, D, 75):DOWN = [-157.49]
(N, 0, 2, D, 100):DOWN = [-190.919]
(N, 0, 2, R, 0):NONE = [0.0]
(N, 0, 2, R, 25):STAY = [-31.427]
(N, 0, 2, R, 50):STAY = [-90.555]
(N, 0, 2, R, 75):STAY = [-173.921]
(N, 0, 2, R, 100):STAY = [-206.536]
(N, 0, 3, D, 0):NONE = [0.0]
(N, 0, 3, D, 25):DOWN = [-16.012]
(N, 0, 3, D, 50):DOWN = [-64.776]
(N, 0, 3, D, 75):DOWN = [-118.153]
(N, 0, 3, D, 100):DOWN = [-185.055]
(N, 0, 3, R, 0):NONE = [0.0]
(N, 0, 3, R, 25):STAY = [-30.631]
(N, 0, 3, R, 50):STAY = [-82.477]
(N, 0, 3, R, 75):STAY = [-136.458]
(N, 0, 3, R, 100):STAY = [-200.99]
(N, 1, 0, D, 0):NONE = [0.0]
(N, 1, 0, D, 25):CRAFT = [-32.801]
(N, 1, 0, D, 50):CRAFT = [-110.514]
(N, 1, 0, D, 75):CRAFT = [-168.102]
(N, 1, 0, D, 100):CRAFT = [-214.981]
(N, 1, 0, R, 0):NONE = [0.0]
(N, 1, 0, R, 25):CRAFT = [-37.088]
(N, 1, 0, R, 50):CRAFT = [-115.462]
(N, 1, 0, R, 75):CRAFT = [-173.086]
(N, 1, 0, R, 100):CRAFT = [-219.439]
(N, 1, 1, D, 0):NONE = [0.0]
(N, 1, 1, D, 25):DOWN = [-22.305]
(N, 1, 1, D, 50):CRAFT = [-82.449]
(N, 1, 1, D, 75):CRAFT = [-151.129]
(N, 1, 1, D, 100):CRAFT = [-200.914]
(N, 1, 1, R, 0):NONE = [0.0]
(N, 1, 1, R, 25):CRAFT = [-33.728]
(N, 1, 1, R, 50):CRAFT = [-87.686]
(N, 1, 1, R, 75):CRAFT = [-156.332]
(N, 1, 1, R, 100):CRAFT = [-205.64]
(N, 1, 2, D, 0):NONE = [0.0]
(N, 1, 2, D, 25):DOWN = [-16.719]
(N, 1, 2, D, 50):DOWN = [-72.752]
(N, 1, 2, D, 75):CRAFT = [-131.67]
(N, 1, 2, D, 100):DOWN = [-190.649]
(N, 1, 2, R, 0):NONE = [0.0]
(N, 1, 2, R, 25):STAY = [-31.251]
(N, 1, 2, R, 50):CRAFT = [-83.54]
(N, 1, 2, R, 75):CRAFT = [-137.155]
(N, 1, 2, R, 100):CRAFT = [-202.792]
(N, 1, 3, D, 0):NONE = [0.0]
(N, 1, 3, D, 25):DOWN = [-15.967]
(N, 1, 3, D, 50):DOWN = [-64.682]
(N, 1, 3, D, 75):DOWN = [-118.152]
(N, 1, 3, D, 100):DOWN = [-184.931]
(N, 1, 3, R, 0):NONE = [0.0]
(N, 1, 3, R, 25):STAY = [-30.597]
(N, 1, 3, R, 50):STAY = [-82.407]
(N, 1, 3, R, 75):STAY = [-136.457]
(N, 1, 3, R, 100):STAY = [-200.817]
(N, 2, 0, D, 0):NONE = [0.0]
(N, 2, 0, D, 25):CRAFT = [-31.97]
(N, 2, 0, D, 50):CRAFT = [-88.109]
(N, 2, 0, D, 75):CRAFT = [-150.659]
(N, 2, 0, D, 100):CRAFT = [-206.486]
(N, 2, 0, R, 0):NONE = [0.0]
(N, 2, 0, R, 25):CRAFT = [-35.864]
(N, 2, 0, R, 50):CRAFT = [-90.822]
(N, 2, 0, R, 75):CRAFT = [-152.836]
(N, 2, 0, R, 100):CRAFT = [-209.182]
(N, 2, 1, D, 0):NONE = [0.0]
(N, 2, 1, D, 25):DOWN = [-21.659]
(N, 2, 1, D, 50):CRAFT = [-81.485]
(N, 2, 1, D, 75):CRAFT = [-137.139]
(N, 2, 1, D, 100):CRAFT = [-200.365]
(N, 2, 1, R, 0):NONE = [0.0]
(N, 2, 1, R, 25):CRAFT = [-33.605]
(N, 2, 1, R, 50):CRAFT = [-85.757]
(N, 2, 1, R, 75):CRAFT = [-140.704]
(N, 2, 1, R, 100):CRAFT = [-204.564]
(N, 2, 2, D, 0):NONE = [0.0]
(N, 2, 2, D, 25):DOWN = [-16.06]
(N, 2, 2, D, 50):DOWN = [-71.447]
(N, 2, 2, D, 75):CRAFT = [-131.669]
(N, 2, 2, D, 100):DOWN = [-190.625]
(N, 2, 2, R, 0):NONE = [0.0]
(N, 2, 2, R, 25):STAY = [-30.764]
(N, 2, 2, R, 50):CRAFT = [-83.459]
(N, 2, 2, R, 75):CRAFT = [-137.154]
(N, 2, 2, R, 100):CRAFT = [-202.643]
(N, 2, 3, D, 0):NONE = [0.0]
(N, 2, 3, D, 25):DOWN = [-15.437]
(N, 2, 3, D, 50):DOWN = [-63.291]
(N, 2, 3, D, 75):DOWN = [-118.144]
(N, 2, 3, D, 100):DOWN = [-184.889]
(N, 2, 3, R, 0):NONE = [0.0]
